"93488","157725","vijaycs85","alexpott"
"93488","4166","vijaycs85","GÃ¡bor Hojtsy"
"93488","258568","vijaycs85","YesCT"
"93488","241634","vijaycs85","tim.plunkett"
"93488","99340","vijaycs85","dawehner"
"93488","65776","vijaycs85","xjm"
"93488","37286","vijaycs85","bdziewierz"
"93488","274980","vijaycs85","tayzlor"
"93488","881620","vijaycs85","tsphethean"
"93488","9446","vijaycs85","chx"
"94289","58897","rvb","jredding"
"95785","166383","dvogelca","chrisshattuck"
"95785","153998","dvogelca","Itangalo"
"95785","44261","dvogelca","Rob_Feature"
"96002","5212","Offlein","crunchywelch"
"96002","67296","Offlein","advosuzi"
"96002","33420","Offlein","aaron"
"98730","155601","ifrik","jhodgdon"
"98730","258568","ifrik","YesCT"
"98730","10083","ifrik","ekes"
"98799","52142","lokapujya","scor"
"99340","26979","dawehner","merlinofchaos"
"99340","241634","dawehner","tim.plunkett"
"99340","9446","dawehner","chx"
"99340","24967","dawehner","webchick"
"99340","1037976","dawehner","damiankloip"
"99340","65776","dawehner","xjm"
"99340","157725","dawehner","alexpott"
"99340","35733","dawehner","catch"
"99340","49851","dawehner","pwolanin"
"99340","107158","dawehner","tstoeckler"
"99777","9446","Wim Leers","chx"
"99777","26979","Wim Leers","merlinofchaos"
"99777","65470","Wim Leers","Senpai"
"99777","14572","Wim Leers","kkaefer"
"100267","348228","vengador","fastangel"
"100291","68912","dipen chaudhary","JacobSingh"
"100919","24967","exaboy","webchick"
"100919","172120","exaboy","robschmitt"
"101412","72806","NancyDru","VMII"
"101412","92012","NancyDru","Moshe"
"103553","26979","grndlvl","merlinofchaos"
"103553","53892","grndlvl","Dave Reid"
"103553","46483","grndlvl","Kpolymorphic"
"103553","124982","grndlvl","David_Rothstein"
"103553","18981","grndlvl","dalin"
"103634","24967","valderama","webchick"
"104378","51132","liberatr","ultimike"
"104378","240860","liberatr","tedbow"
"104378","98079","liberatr","Andrew M Riley"
"104378","276290","liberatr","JCL324"
"104378","275808","liberatr","BLadwin"
"104378","262245","liberatr","BrightBold"
"104378","108450","liberatr","DamienMcKenna"
"104378","49282","liberatr","bmadore"
"104378","1773","liberatr","emmajane"
"104378","24967","liberatr","webchick"
"104378","35821","liberatr","quicksketch"
"104378","100456","liberatr","bangpound"
"104378","74425","liberatr","willfe"
"104378","153998","liberatr","Itangalo"
"104378","192989","liberatr","xentek"
"105524","32095","eatings","JohnAlbin"
"105524","67660","eatings","robeano"
"105524","85586","eatings","jenlampton"
"105524","748566","eatings","jessebeach"
"105777","4166","asrob","GÃ¡bor Hojtsy"
"105777","58654","asrob","nevergone"
"105777","59215","asrob","pp"
"106070","49344","DigitalFrontiersMedia","rszrama"
"106070","51132","DigitalFrontiersMedia","ultimike"
"106134","1682402","derjochenmeyer","thomasgick"
"106885","567694","xulispa","sebas5384"
"106885","412650","xulispa","rafaelcaceres"
"107158","54136","tstoeckler","sun"
"107158","99340","tstoeckler","dawehner"
"107158","4166","tstoeckler","GÃ¡bor Hojtsy"
"107158","254778","tstoeckler","webflo"
"107158","39567","tstoeckler","yched"
"107158","16747","tstoeckler","fago"
"107158","183211","tstoeckler","plach"
"107158","9446","tstoeckler","chx"
"107158","214652","tstoeckler","Berdir"
"107229","107403","BarisW","swentel"
"107229","99777","BarisW","Wim Leers"
"107229","62965","BarisW","Xano"
"107229","17943","BarisW","Heine"
"107229","960720","BarisW","Marty2081"
"107403","54136","swentel","sun"
"107403","9446","swentel","chx"
"107403","39567","swentel","yched"
"107403","1678604","swentel","moshe"
"107403","157725","swentel","alexpott"
"107403","26979","swentel","merlinofchaos"
"107403","78040","swentel","effulgentsia"
"107403","35733","swentel","catch"
"107667","224499","aschiwi","Kars-T"
"107667","36942","aschiwi","stBorchert"
"107667","24967","aschiwi","webchick"
"107667","65088","aschiwi","add1sun"
"107667","83474","aschiwi","derhasi"
"107667","397618","aschiwi","Cyberschorsch"
"107667","244597","aschiwi","SteffenR"
"107780","30957","mbyrnes","thinkinkless"
"108450","104378","DamienMcKenna","liberatr"
"108450","24967","DamienMcKenna","webchick"
"108450","35821","DamienMcKenna","quicksketch"
"108450","51132","DamienMcKenna","ultimike"
"108450","26979","DamienMcKenna","merlinofchaos"
"109248","9446","alippai","chx"
"109248","352587","alippai","pkiraly"
"109248","59215","alippai","pp"
"109248","58645","alippai","snufkin"
"109335","591932","KayL","droplet"
"109870","24967","katherined","webchick"
"109870","65088","katherined","add1sun"
"109870","454444","katherined","BMDan"
"109890","120651","sreynen","beeradb"
"109890","278450","sreynen","justin2pin"
"109890","36762","sreynen","greggles"
"110386","33420","Alex UA","aaron"
"110386","3313","Alex UA","joshk"
"110518","241220","stevecowie","galooph"
"111145","65676","zorp","mortendk"
"111145","697210","zorp","cableman0408"
"111145","694726","zorp","magnify"
"111145","58666","zorp","johsw"
"111437","24967","fureigh","webchick"
"111437","258568","fureigh","YesCT"
"111437","226976","fureigh","ZenDoodles"
"112063","1678604","frankcarey","moshe"
"112063","96935","frankcarey","mike ryan"
"112063","24967","frankcarey","webchick"
"112063","34869","frankcarey","drewish"
"112063","67977","frankcarey","zroger"
"112063","77539","frankcarey","smerrill"
"112063","168251","frankcarey","tizzo"
"112345","35266","kattekrab","sime"
"112345","65776","kattekrab","xjm"
"112345","218525","kattekrab","cafuego"
"112345","24967","kattekrab","webchick"
"112345","139189","kattekrab","realityloop"
"112345","118406","kattekrab","farriss"
"112345","1431110","kattekrab","pameeela"
"112345","395439","kattekrab","larowlan"
"112345","3235635","kattekrab","adamrichard"
"112352","1198438","NormySan","olofjohansson"
"112500","168251","Jody Lynn","tizzo"
"112500","54136","Jody Lynn","sun"
"113268","62965","justinchev","Xano"
"114207","804134","aloyr","brisho"
"114444","52142","lauggh","scor"
"115695","68905","valdo","mhrabovcin"
"115695","80733","valdo","Pasqualle"
"115695","4166","valdo","GÃ¡bor Hojtsy"
"115695","258568","valdo","YesCT"
"115856","59702","osopolar","fuerst"
"116002","118908","podarok","andypost"
"116002","257311","podarok","ygerasimov"
"116053","3313","zchandler","joshk"
"116201","35266","joshmelbs","sime"
"116201","1508390","joshmelbs","jamesharv"
"116231","30906","Mile23","rfay"
"116397","22211","BÃ¨s","Damien Tournoud"
"116397","598310","BÃ¨s","nod_"
"116893","49344","rlnorthcutt","rszrama"
"116893","241634","rlnorthcutt","tim.plunkett"
"116893","24967","rlnorthcutt","webchick"
"116893","9446","rlnorthcutt","chx"
"116893","115444","rlnorthcutt","benclark"
"117368","1531","Chris Luckhardt","walkah"
"117368","4063","Chris Luckhardt","kbahey"
"118398","26398","gdemet","Crell"
"118857","183956","rokr","tobiasb"
"118857","254778","rokr","webflo"
"118857","99340","rokr","dawehner"
"118908","9446","andypost","chx"
"118908","54136","andypost","sun"
"118908","35733","andypost","catch"
"118908","99340","andypost","dawehner"
"118908","241634","andypost","tim.plunkett"
"119432","820356","finn.lewis","kgoel"
"120351","464624","JayVGee","ishmael-sanchez"
"120351","18219","JayVGee","OpenChimp"
"120351","1773","JayVGee","emmajane"
"120651","36762","beeradb","greggles"
"120651","278450","beeradb","justin2pin"
"120651","109890","beeradb","sreynen"
"120651","24967","beeradb","webchick"
"120651","153963","beeradb","ultimateboy"
"120651","150473","beeradb","vordude"
"120651","35821","beeradb","quicksketch"
"120651","27802","beeradb","cyberswat"
"120651","139334","beeradb","Rick Nashleanas"
"122101","49344","pcambra","rszrama"
"122101","30906","pcambra","rfay"
"122101","63775","pcambra","Carlitus"
"122101","118449","pcambra","ilo"
"122101","49817","pcambra","jonhattan"
"122101","16581","pcambra","robertgarrigos"
"122101","86106","pcambra","bojanz"
"122101","959536","pcambra","penyaskito"
"122464","4063","jcnventura","kbahey"
"122682","49851","Nick_vh","pwolanin"
"122682","266779","Nick_vh","cpliakas"
"122682","122101","Nick_vh","pcambra"
"122682","107403","Nick_vh","swentel"
"123987","744628","Iztok","slashrsm"
"123987","19501","Iztok","paranojik"
"125378","321496","afox","manarth"
"125751","448086","aaki","hernani"
"126783","159507","japo32","fusionx1"
"126783","1018262","japo32","geraldvillorente"
"126783","391852","japo32","cmcintosh"
"127091","234612","awasson","spirodon"
"127091","458578","awasson","eft"
"127556","89512","pearcraft","nadavoid"
"128191","262198","kscheirer","klausi"
"128191","63155","kscheirer","csevb10"
"128191","73183","kscheirer","slantview"
"128191","175891","kscheirer","redhatmatt"
"128537","24967","heyrocker","webchick"
"128537","16496","heyrocker","eaton"
"128537","65776","heyrocker","xjm"
"128537","9446","heyrocker","chx"
"128537","20975","heyrocker","agentrickard"
"128537","30906","heyrocker","rfay"
"128537","36762","heyrocker","greggles"
"128537","1531","heyrocker","walkah"
"128537","65088","heyrocker","add1sun"
"128537","93254","heyrocker","David Strauss"
"128537","146719","heyrocker","sdboyer"
"128537","4426","heyrocker","Boris Mann"
"128652","214652","blueminds","Berdir"
"128652","227761","blueminds","miro_dietiker"
"129088","657848","minorOffense","spotzero"
"129588","65776","cam8001","xjm"
"129588","9446","cam8001","chx"
"129588","155601","cam8001","jhodgdon"
"130342","959536","maxtorete","penyaskito"
"130909","32095","ipwa","JohnAlbin"
"130909","222241","ipwa","level09"
"130909","264148","ipwa","seutje"
"130909","82971","ipwa","dokumori"
"130909","3555","ipwa","Robert Castelo"
"132175","56020","marvil07","jpetso"
"132175","54136","marvil07","sun"
"132175","9446","marvil07","chx"
"132175","26979","marvil07","merlinofchaos"
"133806","38580","8thom","beejeebus"
"134177","361698","dsnoeck","sir_squall"
"134782","147188","momfer","catorghans"
"135190","9371","ivanjaros","havran"
"138216","24967","karschsp","webchick"
"138216","9446","karschsp","chx"
"138216","168251","karschsp","tizzo"
"138216","241634","karschsp","tim.plunkett"
"138230","19668","swirt","Owen Barton"
"138230","253430","swirt","daven"
"138230","501688","swirt","eric.napier"
"138305","158153","valgibson","marcvangend"
"138305","774070","valgibson","jurcello"
"138388","125473","jackbravo","develCuy"
"138388","631904","jackbravo","KarimB"
"138388","359937","jackbravo","xamanu"
"139189","24967","realityloop","webchick"
"139189","258568","realityloop","YesCT"
"139189","36762","realityloop","greggles"
"139855","24967","ksenzee","webchick"
"139855","9446","ksenzee","chx"
"139855","46549","ksenzee","dww"
"139855","1","ksenzee","Dries"
"139855","4166","ksenzee","GÃ¡bor Hojtsy"
"139855","124982","ksenzee","David_Rothstein"
"139855","128537","ksenzee","heyrocker"
"140080","349968","mchoffa","mrconnerton"
"141706","62496","grantkruger","mikey_p"
"141706","208732","grantkruger","jhedstrom"
"141706","24967","grantkruger","webchick"
"143056","61203","marketter","EclipseGc"
"143172","9446","matt2000","chx"
"143172","24967","matt2000","webchick"
"143172","36762","matt2000","greggles"
"143496","271780","lunk_rat","krlucas"
"143496","10297","lunk_rat","cfennell"
"143496","19044","lunk_rat","dgorton"
"145613","42327","trrroy","steveoliver"
"146719","26979","sdboyer","merlinofchaos"
"146719","26398","sdboyer","Crell"
"146719","24967","sdboyer","webchick"
"146719","54136","sdboyer","sun"
"146719","820332","sdboyer","Snugug"
"146719","244460","sdboyer","ericduran"
"146719","99777","sdboyer","Wim Leers"
"146719","94675","sdboyer","nnewton"
"147794","26979","oseldman","merlinofchaos"
"147794","85586","oseldman","jenlampton"
"147794","104","oseldman","christefano"
"148199","30906","jthorson","rfay"
"148199","24967","jthorson","webchick"
"148199","54136","jthorson","sun"
"148199","65776","jthorson","xjm"
"148199","241634","jthorson","tim.plunkett"
"148199","36762","jthorson","greggles"
"148199","128537","jthorson","heyrocker"
"148199","147331","jthorson","zzolo"
"149225","72958","sk33lz","davexoxide"
"149225","59025","sk33lz","sirkitree"
"149225","72964","sk33lz","eternalistic"
"149225","112500","sk33lz","Jody Lynn"
"149225","724750","sk33lz","lliss"
"149225","168251","sk33lz","tizzo"
"149225","402562","sk33lz","sheise"
"149580","262198","ajesh","klausi"
"150331","85730","balapalanisamy","Shyamala"
"150473","36762","vordude","greggles"
"150473","27802","vordude","cyberswat"
"150473","91990","vordude","coltrane"
"150473","120651","vordude","beeradb"
"150473","16496","vordude","eaton"
"150473","139334","vordude","Rick Nashleanas"
"150473","244460","vordude","ericduran"
"151671","32095","n8tron","JohnAlbin"
"151671","26398","n8tron","Crell"
"151868","112500","acouch","Jody Lynn"
"151868","168251","acouch","tizzo"
"152678","184408","focal55","mmilano"
"152678","376463","focal55","Aimee Degnan"
"152678","8389","focal55","Kristen Pol"
"152678","128191","focal55","kscheirer"
"153116","52142","ashepherd","scor"
"153116","95964","ashepherd","dbassendine"
"153116","89684","ashepherd","netw3rker"
"153120","5449","janusman","robertDouglass"
"153120","49851","janusman","pwolanin"
"153120","266779","janusman","cpliakas"
"153888","1850070","ardnet","cilefen"
"153963","120651","ultimateboy","beeradb"
"153963","9446","ultimateboy","chx"
"153963","27802","ultimateboy","cyberswat"
"153963","53892","ultimateboy","Dave Reid"
"153963","36762","ultimateboy","greggles"
"153963","65676","ultimateboy","mortendk"
"153963","109890","ultimateboy","sreynen"
"153963","33420","ultimateboy","aaron"
"153963","298852","ultimateboy","techgirlgeek"
"153963","24967","ultimateboy","webchick"
"153963","103935","ultimateboy","Zarabadoo"
"153963","264833","ultimateboy","yhahn"
"153963","31731","ultimateboy","jmiccolis"
"153998","128537","Itangalo","heyrocker"
"153998","24967","Itangalo","webchick"
"153998","65088","Itangalo","add1sun"
"153998","166383","Itangalo","chrisshattuck"
"153998","239911","Itangalo","dixon_"
"153998","16747","Itangalo","fago"
"153998","362406","Itangalo","pontus_nilsson"
"153998","26398","Itangalo","Crell"
"153998","255704","Itangalo","fabsor"
"154069","298852","aaronott","techgirlgeek"
"154069","36762","aaronott","greggles"
"154069","153963","aaronott","ultimateboy"
"154069","680072","aaronott","rickmanelius"
"154086","87585","dagmar","lucascaro"
"154086","45934","dagmar","Mojah"
"154086","99340","dagmar","dawehner"
"155601","24967","jhodgdon","webchick"
"155601","241634","jhodgdon","tim.plunkett"
"155601","214652","jhodgdon","Berdir"
"155601","9446","jhodgdon","chx"
"155601","4166","jhodgdon","GÃ¡bor Hojtsy"
"155601","65088","jhodgdon","add1sun"
"155601","1","jhodgdon","Dries"
"156237","86106","vasike","bojanz"
"156237","367701","vasike","dwkitchen"
"156237","49344","vasike","rszrama"
"156237","729614","vasike","amateescu"
"156237","71764","vasike","criz"
"156237","16132","vasike","kotnik"
"156600","30906","illmasterc","rfay"
"156600","209141","illmasterc","kostajh"
"157725","54136","alexpott","sun"
"157725","128537","alexpott","heyrocker"
"157725","107403","alexpott","swentel"
"157725","9446","alexpott","chx"
"157846","628748","chipk","FatherShawn"
"158153","99777","marcvangend","Wim Leers"
"158153","258568","marcvangend","YesCT"
"158153","4166","marcvangend","GÃ¡bor Hojtsy"
"158886","24967","arianek","webchick"
"158886","128537","arianek","heyrocker"
"158886","155601","arianek","jhodgdon"
"158886","139855","arianek","ksenzee"
"158886","65088","arianek","add1sun"
"158886","61873","arianek","Rok Å½lender"
"158886","9446","arianek","chx"
"159507","151868","fusionx1","acouch"
"159507","13085","fusionx1","Sheldon Rampton"
"159638","35266","dan_lennox","sime"
"159638","103796","dan_lennox","Deciphered"
"160302","693738","joelpittet","Fabianx"
"160302","42327","joelpittet","steveoliver"
"160302","85586","joelpittet","jenlampton"
"160302","172987","joelpittet","katbailey"
"160302","1167326","joelpittet","Cottser"
"160302","75278","joelpittet","msonnabaum"
"160302","24967","joelpittet","webchick"
"160479","81488","mcjim","matason"
"160479","241220","mcjim","galooph"
"160918","65676","petrpo","mortendk"
"160918","37679","petrpo","sign"
"160918","56154","petrpo","wojtha"
"160918","338433","petrpo","pokurek"
"160918","747308","petrpo","berkas1"
"161058","59025","justafish","sirkitree"
"161058","244460","justafish","ericduran"
"161263","26398","bbinkovitz","Crell"
"161263","81067","bbinkovitz","becw"
"161263","392906","bbinkovitz","ashedryden"
"161263","161913","bbinkovitz","smokris"
"161913","157079","smokris","mradcliffe"
"161913","24967","smokris","webchick"
"162357","68912","lut4rp","JacobSingh"
"162357","24967","lut4rp","webchick"
"162357","33667","lut4rp","lyricnz"
"163683","1","jat32","Dries"
"163683","26979","jat32","merlinofchaos"
"163683","69959","jat32","ezra-g"
"163683","265008","jat32","forestmars"
"163683","125573","jat32","tom_o_t"
"163683","9446","jat32","chx"
"163683","5449","jat32","robertDouglass"
"163683","18703","jat32","Amazon"
"163683","23","jat32","moshe weitzman"
"163683","36762","jat32","greggles"
"163683","65776","jat32","xjm"
"163683","33570","jat32","eliza411"
"163683","118406","jat32","farriss"
"163839","262198","parisek","klausi"
"164217","58600","bwood","populist"
"165145","17157","sylvain_a","David Lesieur"
"165145","160468","sylvain_a","pfournier"
"165145","153998","sylvain_a","Itangalo"
"165145","33420","sylvain_a","aaron"
"165811","38580","afeijo","beejeebus"
"165811","65776","afeijo","xjm"
"165811","241634","afeijo","tim.plunkett"
"165811","589074","afeijo","revagomes"
"165811","99340","afeijo","dawehner"
"165878","77539","srjosh","smerrill"
"165878","159141","srjosh","himerus"
"165878","118452","srjosh","timcosgrove"
"165878","761344","srjosh","fubhy"
"165878","616192","srjosh","mpotter"
"165878","162305","srjosh","arithmetric"
"166970","24967","eporama","webchick"
"166970","23","eporama","moshe weitzman"
"168440","890274","MrHaroldA","rudiedirkx"
"169037","65776","micnap","xjm"
"169037","155601","micnap","jhodgdon"
"169668","66207","RockSoup","jkopel"
"169668","155601","RockSoup","jhodgdon"
"169668","67660","RockSoup","robeano"
"169668","128537","RockSoup","heyrocker"
"169668","32696","RockSoup","GregoryHeller"
"169668","17995","RockSoup","jwalling"
"169668","52557","RockSoup","Scott Falconer"
"172312","49385","Simon Georges","David Stosik"
"172312","632564","Simon Georges","Pomliane"
"172312","309607","Simon Georges","Artusamak"
"172312","116397","Simon Georges","BÃ¨s"
"172312","263678","Simon Georges","opi"
"172312","24967","Simon Georges","webchick"
"172527","65776","aspilicious","xjm"
"172527","24967","aspilicious","webchick"
"172527","241634","aspilicious","tim.plunkett"
"172527","107403","aspilicious","swentel"
"172527","9446","aspilicious","chx"
"172987","75278","katbailey","msonnabaum"
"172987","26398","katbailey","Crell"
"173461","29137","entendu","acstewart"
"175891","3313","redhatmatt","joshk"
"175891","128191","redhatmatt","kscheirer"
"175891","24967","redhatmatt","webchick"
"175891","146719","redhatmatt","sdboyer"
"175968","66163","tshields","floretan"
"175968","65470","tshields","Senpai"
"175968","128191","tshields","kscheirer"
"175968","385042","tshields","drnikki"
"176391","8389","darrylri","Kristen Pol"
"176391","376463","darrylri","Aimee Degnan"
"176391","717290","darrylri","loopduplicate"
"177088","2375","delzhand","jvandyk"
"177088","364178","delzhand","fearlsgroove"
"177445","31033","julien","Shiny"
"177445","151344","julien","davidwhthomas"
"181454","787114","grimfandango","KarinG"
"181798","36762","forestmonster","greggles"
"181798","262198","forestmonster","klausi"
"183211","54136","plach","sun"
"183211","39567","plach","yched"
"183211","35733","plach","catch"
"183211","24967","plach","webchick"
"183211","4481","plach","nedjo"
"183211","9446","plach","chx"
"183956","99340","tobiasb","dawehner"
"184527","68912","SamLerner","JacobSingh"
"185336","1463982","akronym","heddn"
"185336","1167326","akronym","Cottser"
"185336","85586","akronym","jenlampton"
"186334","246646","jemond","science"
"186970","33240","Gold","dman"
"186970","358731","Gold","wiifm"
"186970","1036766","Gold","acbramley"
"188162","26398","Josh Waihi","Crell"
"188162","9446","Josh Waihi","chx"
"188162","24967","Josh Waihi","webchick"
"188603","727580","Susan MacPhee","kenwoodworth"
"188603","748566","Susan MacPhee","jessebeach"
"188603","65676","Susan MacPhee","mortendk"
"188603","92096","Susan MacPhee","Todd Nienkerk"
"188603","89718","Susan MacPhee","Aaron Stanush"
"188603","16496","Susan MacPhee","eaton"
"191182","35733","JeffSheltren","catch"
"191182","409","JeffSheltren","Jeremy"
"191182","94675","JeffSheltren","nnewton"
"191212","79082","Garrett Albright","ceardach"
"191212","426416","Garrett Albright","hefox"
"191261","218671","davidneedham","Steven Merrill"
"191261","66162","davidneedham","bmcmurray"
"191261","372772","davidneedham","eosrei"
"191261","76245","davidneedham","mrf"
"191261","44261","davidneedham","Rob_Feature"
"191261","25701","davidneedham","mfer"
"191261","35821","davidneedham","quicksketch"
"191261","85586","davidneedham","jenlampton"
"191498","470032","mraichelson","thesleuth"
"191498","1817468","mraichelson","rjtownsend"
"191552","63155","rmontero","csevb10"
"191552","317704","rmontero","shawn_smiley"
"191552","198090","rmontero","dago.aceves"
"191965","9446","aleksip","chx"
"195261","36762","missWilder","greggles"
"195261","69959","missWilder","ezra-g"
"195261","235047","missWilder","c4rl"
"195261","91990","missWilder","coltrane"
"196837","643820","kccmcck","Schnitzel"
"197160","49817","capynet","jonhattan"
"197160","122101","capynet","pcambra"
"197160","39078","capynet","NITEMAN"
"199064","24967","sarah_p","webchick"
"199303","9446","Boobaa","chx"
"199303","4166","Boobaa","GÃ¡bor Hojtsy"
"201481","216107","domesticat","alexjarvis"
"201481","80260","domesticat","gcassie"
"202205","972","cYu","deekayen"
"205582","16747","drunken monkey","fago"
"205582","59747","drunken monkey","mh86"
"205582","262198","drunken monkey","klausi"
"205582","5449","drunken monkey","robertDouglass"
"205582","729614","drunken monkey","amateescu"
"205645","24967","phenaproxima","webchick"
"205645","241634","phenaproxima","tim.plunkett"
"205645","99340","phenaproxima","dawehner"
"205645","9446","phenaproxima","chx"
"205645","395439","phenaproxima","larowlan"
"205645","83205","phenaproxima","grom358"
"205645","70688","phenaproxima","bdimaggio"
"206687","258568","markie","YesCT"
"206687","36762","markie","greggles"
"206687","30906","markie","rfay"
"208387","65776","shariharan","xjm"
"208387","684452","shariharan","nate_craddock"
"208568","122101","rbordallo","pcambra"
"208568","50717","rbordallo","trunks"
"208568","25348","rbordallo","JordiTR"
"208732","34869","jhedstrom","drewish"
"208732","33570","jhedstrom","eliza411"
"208732","24967","jhedstrom","webchick"
"208732","22211","jhedstrom","Damien Tournoud"
"208732","23","jhedstrom","moshe weitzman"
"209141","30906","kostajh","rfay"
"210402","1358080","lolandese","patrickd"
"210402","262198","lolandese","klausi"
"210464","238439","ccosta","jjcarrion"
"210499","201798","chriscalip","mbutcher"
"210687","779688","christopherhill","jklmnop"
"212019","24967","Mark Trapp","webchick"
"212019","26398","Mark Trapp","Crell"
"213194","99340","Manuel Garcia","dawehner"
"214652","9446","Berdir","chx"
"214652","26398","Berdir","Crell"
"214652","35733","Berdir","catch"
"214652","22211","Berdir","Damien Tournoud"
"214652","53892","Berdir","Dave Reid"
"216580","301087","lotyrin","halstead"
"216580","33570","lotyrin","eliza411"
"218259","10692","Sakrecoer","zirafa"
"218368","99340","C_Logemann","dawehner"
"218368","57511","C_Logemann","amitaibu"
"218368","229048","C_Logemann","axel.rutz"
"218368","124705","C_Logemann","mkalkbrenner"
"218525","35266","cafuego","sime"
"218525","24967","cafuego","webchick"
"218525","1773","cafuego","emmajane"
"218525","38580","cafuego","beejeebus"
"218525","1198144","cafuego","jibran"
"218525","395439","cafuego","larowlan"
"219410","62965","BioMac411","Xano"
"220119","1167326","oshelach","Cottser"
"220136","85730","saitanay","Shyamala"
"220136","68912","saitanay","JacobSingh"
"220136","184527","saitanay","SamLerner"
"220136","213025","saitanay","kanted"
"220136","471650","saitanay","marpic"
"220136","57130","saitanay","Ravi.J"
"220136","1295980","saitanay","typhonius"
"220177","108450","jwilson3","DamienMcKenna"
"220177","258568","jwilson3","YesCT"
"220177","125473","jwilson3","develCuy"
"220177","138388","jwilson3","jackbravo"
"220177","294937","jwilson3","-enzo-"
"220747","5622","Bodigiti","flavor"
"220747","51132","Bodigiti","ultimike"
"220747","455130","Bodigiti","Kendall Totten"
"220747","1799550","Bodigiti","Jitesh Doshi"
"220747","336254","Bodigiti","kbasarab"
"220747","1511704","Bodigiti","friendlymachine"
"221967","748566","Ehud","jessebeach"
"221967","65776","Ehud","xjm"
"222661","191498","shanford","mraichelson"
"222661","470032","shanford","thesleuth"
"222661","962636","shanford","energee"
"222962","1616656","ibbwebguy","aczietlow"
"224499","99340","Kars-T","dawehner"
"224499","26979","Kars-T","merlinofchaos"
"224499","27985","Kars-T","fgm"
"224499","24967","Kars-T","webchick"
"224499","9446","Kars-T","chx"
"224499","107667","Kars-T","aschiwi"
"224499","83474","Kars-T","derhasi"
"224754","79076","jnicola","gonz"
"226712","214652","Arla","Berdir"
"226712","227761","Arla","miro_dietiker"
"226976","65776","ZenDoodles","xjm"
"226976","24967","ZenDoodles","webchick"
"226976","9446","ZenDoodles","chx"
"226976","241634","ZenDoodles","tim.plunkett"
"226976","155601","ZenDoodles","jhodgdon"
"226976","660472","ZenDoodles","BrockBoland"
"226976","258568","ZenDoodles","YesCT"
"227416","191339","majorhallux","junedkazi"
"227761","9446","miro_dietiker","chx"
"227761","214652","miro_dietiker","Berdir"
"227761","77453","miro_dietiker","cgalli"
"227814","1167326","pwieck","Cottser"
"227814","258568","pwieck","YesCT"
"227849","1531","timmillwood","walkah"
"227849","5449","timmillwood","robertDouglass"
"227849","187099","timmillwood","jamesfk"
"227849","471666","timmillwood","markboulton"
"228295","4481","dasjo","nedjo"
"228295","359937","dasjo","xamanu"
"228295","16747","dasjo","fago"
"228295","59747","dasjo","mh86"
"228295","262198","dasjo","klausi"
"228295","761344","dasjo","fubhy"
"228431","467284","alfababy","DYdave"
"228712","201798","skyredwang","mbutcher"
"228712","61114","skyredwang","RobLoach"
"228712","78134","skyredwang","litwol"
"228712","26979","skyredwang","merlinofchaos"
"228712","58897","skyredwang","jredding"
"228712","1","skyredwang","Dries"
"229127","31977","radimklaska","meba"
"229127","56154","radimklaska","wojtha"
"229127","37679","radimklaska","sign"
"229127","595658","radimklaska","murrayw"
"229127","86970","radimklaska","Ivan Zugec"
"229127","551936","radimklaska","marji"
"231429","350460","yvesvanlaer","netsensei"
"231429","653384","yvesvanlaer","bhamblok"
"231429","717826","yvesvanlaer","svdhout"
"232224","293298","c-c-m","rvilar"
"232224","122101","c-c-m","pcambra"
"232224","57894","c-c-m","mordonez"
"232224","735352","c-c-m","pakmanlh"
"232224","374355","c-c-m","m0d"
"232224","1231448","c-c-m","c31ck"
"232224","408170","c-c-m","rodrigoaguilera"
"233651","154797","Swampcritter","tobby"
"234000","226976","disasm","ZenDoodles"
"234000","241634","disasm","tim.plunkett"
"234000","65776","disasm","xjm"
"234000","1167326","disasm","Cottser"
"234472","1463982","thijsvdanker","heddn"
"234472","382067","thijsvdanker","pfrenssen"
"234751","21629","maindeepak","gobinathm"
"235047","36762","c4rl","greggles"
"235047","85586","c4rl","jenlampton"
"235047","23","c4rl","moshe weitzman"
"235047","75278","c4rl","msonnabaum"
"235047","24967","c4rl","webchick"
"235345","589074","tengoku","revagomes"
"235438","195461","supercabbageuk","courtney.adesile"
"235438","1499798","supercabbageuk","davidsonjames"
"236439","1564318","javieras","alvar0hurtad0"
"236758","155601","TravisCarden","jhodgdon"
"236758","65776","TravisCarden","xjm"
"237346","53372","Lauro Scott-Parkin","Riaan Burger"
"237346","55341","Lauro Scott-Parkin","SubOracle"
"238018","488704","mlopez.oller","friera"
"238033","139855","noslokire","ksenzee"
"238033","282446","noslokire","mikeytown2"
"238439","122101","jjcarrion","pcambra"
"238439","682736","jjcarrion","juampynr"
"238439","780508","jjcarrion","rteijeiro"
"238638","78040","justindodge","effulgentsia"
"239562","24967","valthebald","webchick"
"239562","53892","valthebald","Dave Reid"
"239562","30906","valthebald","rfay"
"239562","9446","valthebald","chx"
"239562","258568","valthebald","YesCT"
"239911","128537","dixon_","heyrocker"
"239962","26979","OnkelTem","merlinofchaos"
"239962","107403","OnkelTem","swentel"
"239962","30906","OnkelTem","rfay"
"239962","68284","OnkelTem","mitchell"
"239962","1312210","OnkelTem","fmizzell"
"239962","16747","OnkelTem","fago"
"240860","51132","tedbow","ultimike"
"241220","160479","galooph","mcjim"
